182,113125,80,-96,3288,1814,-5087,20,86,-83,3168,1948,-5119,-1,0,0,0,0
183,113750,82,-116.99999999999999,2325,2800,-5123,13,80,-103,2255,2886,-5145,-3,0,0,0,0
184,114375,79,-133,1441,3526,-4980,12,70,-114,1369,3596,-4964,2,0,0,0,0
185,115000,65,-136,559,4118,-4700,11,57.00000000000001,-115,441,4220,-4658,5,0,0,0,0
186,115625,41,-110.00000000000001,-413,4640,-4262,7,32,-96,-525,4705,-4172,8,0,0,0,0
187,116250,-9,-79,-1398,4966,-3613,5,6,-84,-1556,5053,-3481,12,0,0,0,0
188,116875,-27,-81,-2486,5077,-2642,0,-16,-83,-2575,5163,-2565,17,0,0,0,0
189,117500,-49,-77,-3336,4981,-1701,-3,-39,-73,-3369,5046,-1649,20,0,0,0,0
190,118125,-65,-68,-3982,4766,-839,-5,-54,-61.99999999999999,-4014,4791,-746,21,0,0,0,0
191,118750,-68,-50,-4539,4383,99,-8,-61.00000000000001,-43,-4547,4351,230,20,0,0,0,0
192,119375,-82,4,-4917,3812,1046,-10,-73,-11,-4947,3763,1216,19,0,0,0,0
193,120000,-100,22,-5131,2919,2157,-14,-92,8,-5140,2887,2280,14,0,0,0,0
194,120625,-122.00000000000001,41,-5101,1974.9999999999998,3076,-16,-107,30.999999999999996,-5086,1970,3136,12,0,0,0,0
195,121250,-133,58.99999999999999,-4931,1129,3756,-15,-115,49,-4873,1091,3795,9,0,0,0,0
196,121875,-126,68,-4588,214,4332,-19,-108,60,-4497,124.99999999999999,4378,3,0,0,0,0
197,122500,-90,74,-4073.9999999999995,-755,4800,-21,-85,69,-3970.0000000000005,-858,4831,0,0,0,0,0
198,123125,-79,96,-3292,-1814,5088,-18,-83,85,-3173,-1943.0000000000002,5116,1,0,0,0,0
199,123750,-82,117.99999999999999,-2324,-2798,5121,-16,-79,105,-2259,-2881,5144,1,0,0,0,0
200,124375,-77,133,-1445,-3521,4978,-13,-70,115,-1374,-3589,4961,-2,0,0,0,0
201,125000,-67,135,-568,-4110,4702,-9,-56,115.99999999999999,-453,-4209,4658,-4,0,0,0,0
202,125625,-39,109.00000000000001,401,-4632,4269,-7,-28.999999999999996,97,508.99999999999994,-4694,4174,-10,0,0,0,0
203,126250,9,80,1388,-4958,3615,-3,-5,86,1546,-5048,3483,-13,0,0,0,0
204,126875,27,82,2475,-5073,2648,0,16,85,2566,-5162,2572,-17,0,0,0,0
205,127500,48,80,3329,-4982,1708,2,41,75,3361,-5051,1658,-21,0,0,0,0
206,128125,65,71,3983.9999999999995,-4767,840,5,56,64,4014,-4796,749,-21,0,0,0,0
207,128750,69,52,4541,-4379,-102,8,61.99999999999999,45,4547,-4355,-226,-22,0,0,0,0
208,129375,82,-2,4916,-3817,-1041,10,74,14,4945,-3768,-1209,-20,0,0,0,0
209,130000,102,-20,5128,-2928,-2145,14,92,-5,5138,-2898,-2266,-14,0,0,0,0
210,130625,121,-40,5098,-1977.0000000000002,-3072,15,107,-28.999999999999996,5086,-1977,-3131,-13,0,0,0,0
211,131250,133,-57.99999999999999,4929,-1131,-3751,18,113,-46,4874,-1095,-3792,-8,0,0,0,0
212,131875,126,-67,4593,-225,-4329,21,108,-57,4499,-134,-4373,-4,0,0,0,0
213,132500,91,-74,4084.0000000000005,741,-4793,19,86,-67,3972,847,-4827,-6,0,0,0,0
214,133125,81,-96,3301,1801,-5083,18,85,-84,3179,1937.9999999999998,-5118,0,0,0,0,0
215,133750,82,-119,2338,2789,-5124,14,81,-102,2267,2875,-5147,0,0,0,0,0
216,134375,79,-134,1454,3519,-4984,12,72,-115,1387,3585,-4970,1,0,0,0,0
217,135000,66,-136,571,4110,-4706,10,57.00000000000001,-115.99999999999999,458,4211,-4665,5,0,0,0,0
218,135625,41,-111.00000000000001,-403,4635,-4268,6,34,-98,-512,4696,-4177,7,0,0,0,0
219,136250,-6.999999999999999,-79,-1379,4961,-3625,5,7,-86,-1540,5046,-3490,11,0,0,0,0
220,136875,-26,-82,-2469,5075,-2656,1,-15,-84,-2565,5162,-2575,18,0,0,0,0
221,137500,-47,-78,-3324,4984,-1713,-2,-38,-74,-3363,5049,-1658,20,0,0,0,0
222,138125,-65,-69,-3979,4767,-844,-3,-54,-64,-4009,4794,-754,20,0,0,0,0
223,138750,-68,-49,-4533,4386,92,-7,-61.99999999999999,-45,-4542,4357,218,21,0,0,0,0
224,139375,-82,4,-4912,3824,1032,-11,-75,-12,-4941,3772,1199,18,0,0,0,0
225,140000,-102,23,-5127,2932,2140,-13,-93,6,-5137,2902,2264,16,0,0,0,0
226,140625,-122.00000000000001,42,-5099,1991.0000000000002,3060,-15,-108,30.999999999999996,-5085,1984.0000000000002,3121,11,0,0,0,0
227,141250,-134,60,-4932,1142,3741,-19,-115.99999999999999,48,-4875,1104,3782,6,0,0,0,0
228,141875,-129,70,-4591,225,4324,-19,-109,59.00000000000001,-4504,141,4370,5,0,0,0,0
229,142500,-92,76,-4080,-747,4797,-21,-87,68,-3976,-847,4827,4,0,0,0,0
230,143125,-79,98,-3306,-1796,5085,-19,-87,86,-3182,-1930,5115,3,0,0,0,0
231,143750,-83,119,-2336,-2786,5123,-16,-81,105,-2271,-2874,5148,1,0,0,0,0
232,144375,-78,136,-1454,-3515,4981,-14,-72,117,-1386,-3585,4966,-1,0,0,0,0
233,145000,-66,137,-582,-4101,4706,-10,-57.99999999999999,118.00000000000001,-464,-4204,4664,-4,0,0,0,0
234,145625,-40,112.99999999999999,389,-4628,4277,-7,-32,100,494.99999999999994,-4690,4183,-10,0,0,0,0
235,146250,9,80,1369,-4956,3631,-5,-7,89,1529,-5044,3499,-13,0,0,0,0
236,146875,29,82,2461,-5074,2661,-1,15,87,2554,-5162,2585,-17,0,0,0,0
237,147500,49,81,3316,-4982,1720,1,39,78,3352,-5048,1665,-20,0,0,0,0
238,148125,65,71,3974,-4771,854,4,55,66,4004.0000000000005,-4797,760,-22,0,0,0,0
239,148750,72,53,4533,-4386,-90,7,63,46,4540,-4359,-217,-21,0,0,0,0
240,149375,82,0,4916,-3822,-1034,9,75,15,4942,-3776,-1199,-21,0,0,0,0
241,150000,102,-21,5129,-2937,-2136,15,94,-5,5136,-2907,-2256,-16,0,0,0,0
242,150625,125,-42,5102,-1989.9999999999998,-3061,16,108,-28,5088,-1989,-3121,-13,0,0,0,0
243,151250,135,-60,4932,-1146,-3740,18,115.99999999999999,-46,4876,-1111,-3782,-8,0,0,0,0
244,151875,131,-69,4595,-239,-4318,21,110.99999999999999,-57.99999999999999,4506,-150,-4364,-4,0,0,0,0
245,152500,93,-75,4093.0000000000005,723,-4786,21,90,-69,3984,828,-4818,-3,0,0,0,0
246,153125,81,-97,3317,1776,-5076,20,87,-83,3193,1916,-5109,-2,0,0,0,0
247,153750,84,-120,2348,2777,-5123,15,82,-106,2280,2862,-5143,-3,0,0,0,0
248,154375,82,-136,1459,3512,-4982,11,73,-115,1393,3575,-4967,1,0,0,0,0
249,155000,68,-138,586,4103,-4710,9,59,-117,466,4204,-4666,5,0,0,0,0
250,155625,43,-111.99999999999999,-387,4631,-4278,7,34,-98,-503,4695,-4183,8,0,0,0,0
251,156250,-9,-77,-1364,4961,-3640,5,7,-85,-1530,5048,-3501,13,0,0,0,0
252,156875,-27.999999999999996,-82,-2457,5076,-2669,0,-16,-85,-2552,5164,-2590,17,0,0,0,0
253,157500,-48,-80,-3318,4987,-1722,-3,-39,-75,-3353,5055,-1674,20,0,0,0,0
254,158125,-66,-70,-3971,4777,-861,-3,-55,-66,-4000.0000000000005,4802,-772,21,0,0,0,0
255,158750,-69,-52,-4524,4394,73,-7,-63,-45,-4532,4365,201,21,0,0,0,0
256,159375,-81,2,-4906,3835,1011.9999999999999,-9,-75,-13,-4935,3788,1178,19,0,0,0,0
257,160000,-102,22,-5127,2948,2124,-12,-93,7,-5139,2914,2251,16,0,0,0,0
258,160625,-122.00000000000001,41,-5104,2003,3051,-16,-109,30.999999999999996,-5089,1993.0000000000002,3119,14,0,0,0,0
259,161250,-134,60,-4933,1149,3738,-19,-117,48,-4881,1116,3777,7,0,0,0,0
260,161875,-130,69,-4598,238,4320,-20,-110.99999999999999,60,-4507,152,4363,5,0,0,0,0
261,162500,-93,76,-4089,-733,4793,-20,-88,69,-3984,-835,4823,3,0,0,0,0
262,163125,-80,98,-3319,-1780,5080,-19,-86,86,-3193,-1916,5113,0,0,0,0,0
263,163750,-84,120,-2351,-2768,5120,-16,-81,105,-2282,-2861,5146,1,0,0,0,0
264,164375,-79,135,-1468,-3500,4982,-13,-71,118.00000000000001,-1401,-3572,4969,-3,0,0,0,0
265,165000,-65,137,-589,-4098,4709,-9,-57.99999999999999,118.00000000000001,-478,-4197,4670,-4,0,0,0,0
266,165625,-40,113.99999999999999,377,-4623,4282,-7,-32,100,482,-4682,4189,-9,0,0,0,0
267,166250,9,80,1348,-4952,3647,-4,-6,89,1512,-5041,3511,-13,0,0,0,0
268,166875,27,83,2444,-5072,2678,-2,15,88,2542,-5165,2598,-17,0,0,0,0
269,167500,49,81,3312,-4986,1731,2,40,77,3346,-5056,1678,-20,0,0,0,0
270,168125,68,70,3965.9999999999995,-4774,865,5,55,67,3997,-4805,772,-22,0,0,0,0
